Z-SCORE,Asset liability ratio,Current ratio,Cash ratio,EBITDA/interest bearing debt,ROA,ROE,Gross profit margin on sales,Net business cycle (days),Turnover rate of accounts receivable (Times),Inventory turnover rate (Times),Stock Volatility,Debt financing costs,Share pledge ratio of controlling shareholders,P/E ratio,P/B ratio,Stock price rise and fall in the last year,"Company nature (state owned assets 0, others 1)",Cluster,Risk Level
1.846562073,0.529465,0.019101,0.332313295,0.706012129,0.074259,0.122182,0.609503,2565.836,8.0871,0.1093,32.33322075,0.005801024,0.836610718,9.454888618,1.154758182,-0.299149893,1,2,Low Risk
3.459487171,0.442575,0.01605,0.360095431,0.170612047,0.038765,0.038312,0.564387,360.3822,2.0195,1.5025,28.97537211,0.020896129,0.857752708,72.51629242,2.8252051,-0.06824065,1,2,Low Risk
4.849963306,0.405267,0.016931,0.667195941,0.308799363,0.042579,0.059914,0.228517,89.1387,4.9502,3.9521,44.82236346,0.012622156,0.154801453,84.17776915,6.188741032,0.839715937,1,2,Low Risk
4.115992266,0.41814,0.0178,0.402087688,0.0,0.018217,0.024611,0.337834,160.6655,1.4921,2.5705,37.80698423,0.003161079,0.248059073,149.1622802,3.618344939,-0.193499895,1,2,Low Risk
3.51453272,0.346211,0.017916,1.11166819,0.263129496,0.026372,0.023405,0.46284,29.2559,5.3145,3.6354,46.36733565,0.023246491,0.383955684,121.0973749,3.290635441,-0.29232059,1,2,Low Risk
2.478808701,0.511581,0.016631,0.679123898,0.679420176,0.034588,0.049658,0.191147,125.6293,6.6258,2.459,36.60699642,0.004334966,0.499979042,40.28467781,1.751204036,-0.038681207,0,2,Low Risk
3.403105861,0.55694,0.026096,0.498521394,0.087414842,0.020796,0.01833,0.359044,472.1795,1.3711,1.4757,48.59575686,0.025447232,0.837408481,279.5992235,5.504290751,-0.392069608,1,2,Low Risk
0.093071963,0.91305,0.005859,0.146503062,0.04902106,-0.011464,-0.348641,0.047586,104.3323,5.1485,3.3684,71.68370925,0.026173005,0.495604166,-14.63061202,0.812595481,0.189606762,0,2,Low Risk
1.980276134,0.461731,0.010492,0.295180306,0.201723194,0.038157,0.032423,0.289156,168.1761,5.5695,2.4083,28.60898199,0.003477791,0.726344156,53.10024101,1.639355097,-0.118750916,1,2,Low Risk
3.309869549,0.428295,0.018787,0.600097067,0.134984603,0.016287,0.019965,0.274732,296.2625,2.1138,1.3257,51.55260865,0.016257724,0.112460996,181.3413136,2.951601616,-0.141968533,1,2,Low Risk
3.763127469,0.415082,0.012402,0.118061122,0.550482457,0.086233,0.104794,0.172308,93.5245,6.2933,4.1722,93.78745045,0.045781075,0.0,32.27366392,2.955144655,0.156732892,1,2,Low Risk
4.030824816,0.245769,0.027852,0.896092598,0.358170552,0.018032,0.013657,0.212474,240.0727,9.1017,1.5983,41.3545431,0.00843182,0.65900237,113.906894,1.539811566,-0.420104201,1,2,Low Risk
1.383326484,0.547093,0.010427,0.557699365,0.087181896,0.02041,0.008887,0.269566,40.8433,9.9724,6.1861,15.88478289,0.038598654,0.96432492,295.3657093,2.615160079,-0.178704267,1,2,Low Risk
2.239888673,0.591434,0.0137,0.226327134,0.154434736,0.036153,0.042622,0.116454,209.8901,5.5728,2.16,40.78437446,0.031052424,0.578978498,66.46399601,3.301585048,-0.231326148,1,2,Low Risk
1.336253235,0.553306,0.014046,0.223737684,-0.296650834,-0.115664,-0.273635,0.33329,337.7534,1.0358,2.4089,45.9627529,0.036825228,0.734724944,-8.076242301,1.880295979,0.141806643,0,2,Low Risk
3.848265678,0.431102,0.011307,0.254980488,0.092850639,-0.018581,-0.099819,0.34551,141.7604,4.6276,2.4389,28.4782355,0.027242279,0.625939631,-44.33548793,3.995180944,0.426319008,1,2,Low Risk
2.815073844,0.391855,0.034307,1.403786247,0.142007624,0.022206,0.017708,0.149424,145.2754,3.4048,5.9004,40.44837139,0.024801384,0.74059524,98.06808036,1.808658305,-0.331883365,1,2,Low Risk
0.603701561,0.727306,0.001608,0.057122846,0.032841749,-0.022119,-0.183418,0.11112,-273.9338,26.0955,5.8491,40.38868963,0.037595145,1.0,-32.72316143,6.214396786,-0.543511355,1,2,Low Risk
1.848472379,0.641115,0.011285,0.112620917,0.14506673,0.034576,0.044329,0.192106,126.2616,1.8716,6.4328,54.70888858,0.04548657,0.600695102,95.67062884,3.997070901,0.470410057,1,2,Low Risk
2.920328108,0.470726,0.018282,0.097210236,0.249617461,0.064781,0.081818,0.178549,293.2349,3.5038,1.6498,54.24660737,0.046824009,0.0,25.21773707,2.029458399,0.239932969,1,2,Low Risk
3.914016367,0.52183,0.009836,0.413530588,0.20887468,0.031812,0.035099,0.201983,60.4173,8.5117,6.2473,71.07769743,0.027158288,0.452382255,135.0471811,4.762122767,-0.189916389,1,2,Low Risk
7.912656422,0.44468,0.006005,0.260403994,0.425148742,0.030442,0.035369,0.246046,-267.0623,0.0,0.0,46.19404179,0.021565878,0.857142857,312.1312288,10.54501223,-0.101034793,1,2,Low Risk
6.610898944,0.236368,0.024035,0.516986827,0.469958338,0.039548,0.036611,0.182529,94.3259,11.6114,3.6361,69.49015505,0.021062496,0.212490506,82.48936036,3.026404385,-0.003608818,0,2,Low Risk
1.720621844,0.733463,0.010655,0.720351689,0.683914067,0.013702,0.017228,0.225996,-65.5979,462.8365,6.8542,65.35901763,0.015659644,0.568749577,100.8804914,1.734429107,0.253577125,1,2,Low Risk
1.643347287,0.705246,0.018133,0.395004242,0.232230702,0.059551,0.15291,0.37677,1111.7142,521.3789,0.2763,0.0,0.010411531,0.0,31.83318274,9.843554578,-0.175494071,0,2,Low Risk
2.059138813,0.371676,0.016311,0.155581426,0.324017343,0.039179,0.006825,0.31932,229.8155,5.0083,1.4229,31.25314756,0.041269056,0.482325304,208.2608017,1.385527542,0.043928452,1,2,Low Risk
3.008447517,0.338723,0.022197,0.684135569,0.260308436,0.031802,0.026039,0.237471,148.0856,1.9115,4.61,45.34599252,0.022354233,0.208691446,71.49111641,1.94384219,-0.23910757,1,2,Low Risk
0.521230624,0.781111,0.011548,0.328006177,0.121872416,0.027786,0.100486,0.250822,78.505,1.4635,3.2709,0.0,0.014760504,0.0,0.0,0.0,0.0,1,2,Low Risk
2.871409963,0.581313,0.015108,0.153477032,-2.140914505,-0.278135,-0.63093,0.077087,51.5721,6.6496,31.0743,48.4475209,0.018597573,0.0,-2.670734229,1.212563995,-0.360465116,1,2,Low Risk
2.405356994,0.488714,0.016307,0.148655372,0.230434717,0.052593,0.06832,0.237047,288.1605,2.3311,1.0338,40.51145677,0.016310268,0.409956023,28.04418519,1.899162822,-0.456337047,1,2,Low Risk
2.780003178,0.483286,0.016742,0.513933353,0.639198811,0.073636,0.121177,0.274379,109.4076,5.3952,3.9001,32.24337957,0.005462372,0.0,23.97126288,2.866267069,0.215168727,1,2,Low Risk
3.637445672,0.5928,0.009486,0.306000181,0.188830582,0.043468,0.038004,0.301181,196.3487,3.5429,2.3222,58.90491623,0.036307914,0.390408364,516.3160715,20.27269522,-0.212500487,0,2,Low Risk
3.408550801,0.353324,0.016568,0.388343402,0.439304851,0.016531,0.033866,0.252274,172.122,3.7563,2.1738,58.76739647,-0.000329817,0.721891137,69.66943204,2.299726805,0.494680851,1,2,Low Risk
4.003257175,0.394513,0.017828,0.462514337,0.510501246,0.086182,0.103415,0.230756,85.3082,3.0217,5.7326,46.67171766,-0.014750316,0.253723111,26.52058435,2.644692653,-0.511854062,1,2,Low Risk
1.922100896,0.547888,0.012173,0.436829845,-0.124754751,-0.071184,0.003942,0.097955,1.0586,5.0532,8.2896,42.08000822,0.019646339,0.775879204,801.720054,3.362992743,-0.067108065,1,2,Low Risk
1.691993812,0.293451,0.034615,1.010557732,-64.85205175,-0.25833,-0.347066,-0.334891,2547.0794,0.2551,0.2396,48.0489501,0.011879606,0.985730022,-3.262205262,1.022095468,-0.450912451,1,2,Low Risk
1.149182714,0.584717,0.021762,0.486006562,0.115913235,0.028299,0.025599,0.357821,303.5805,0.9209,1.3452,33.88103516,0.026527033,0.764236997,37.7601028,0.98266793,0.120018975,1,2,Low Risk
2.463118181,0.525845,0.015756,0.582085054,0.319787981,0.033625,0.047392,0.263474,54.1454,3.549,1.9504,70.38508175,0.011954588,0.501324088,55.61625614,2.692273033,-0.12244898,1,2,Low Risk
1.973327623,0.736194,0.009802,0.194524886,0.445329278,0.021903,0.025833,0.122652,53.085,4.9996,4.3661,48.51987281,0.033239124,0.830509313,300.6157987,5.162767777,0.470235999,1,2,Low Risk
3.942183429,0.49712,0.013628,0.098450687,-0.432896859,-0.135248,-0.308724,0.145895,420.8183,1.04,1.8934,61.81259513,0.040941525,0.413078651,-20.04246832,5.789347723,0.161975748,1,2,Low Risk
2.845683047,0.45861,0.01228,0.217184022,0.405824872,0.065305,0.106523,0.092306,147.5369,1.853,3.4513,52.53591364,0.019171397,0.399127864,28.28920232,2.648631794,0.661988304,1,2,Low Risk
3.815825831,0.523062,0.015956,0.248810601,1.949400082,0.141,0.285288,0.092382,40.9568,6.4703,16.9348,15.39275789,0.037673429,0.0,16.74654806,2.822295173,0.0,0,2,Low Risk
2.379268161,0.51293,0.010435,0.151999692,0.268104821,0.016531,0.01813,0.120024,125.8772,3.2779,4.7622,21.97943747,0.010919528,0.992098217,169.6092167,3.082926202,-0.296296296,1,2,Low Risk
1.292429311,0.657642,0.015214,0.171524489,0.125134051,0.02288,0.011764,0.099746,48.1754,3.79,4.8626,29.87454393,0.025982719,0.488521582,157.1619382,1.847160857,0.034242119,0,2,Low Risk
2.42755153,0.443768,0.013273,0.202849976,0.657136113,0.030434,0.038917,0.142041,65.6251,3.7487,4.0202,50.10673683,0.007286703,0.625992391,46.53326315,1.712093297,-0.256465742,1,2,Low Risk
3.160437627,0.471282,0.010836,0.253233336,0.341944922,0.04296,0.026506,0.28345,97.4884,6.7767,3.3743,50.925467,0.040934037,1.0,135.9159347,3.448434313,0.275862069,1,2,Low Risk
3.025940177,0.479502,0.014054,0.439336258,0.228420435,0.060202,0.081325,0.165011,103.3779,26.7021,3.2104,33.63326891,0.030236106,0.312573099,32.20476135,2.71625182,0.17872807,1,2,Low Risk
4.166767477,0.367496,0.017049,0.52121329,0.369758656,0.044139,0.045433,0.216262,157.4148,8.4815,2.1371,32.48864933,0.019475778,0.325744141,62.64104598,2.802550531,-0.41407034,1,2,Low Risk
2.039840073,0.475144,0.018548,0.646372728,0.400494769,0.084826,0.109656,0.273753,7.0226,4.9156,10.4502,47.44428723,0.019908101,0.496940397,14.76288142,1.731534276,-0.0274574,0,2,Low Risk
2.850890926,0.61043,0.013689,0.130877651,-0.133614847,-0.101593,-0.291999,0.232986,226.2443,3.6865,1.7442,70.10834683,0.02335722,0.631025661,-19.27582423,5.207732618,0.459063563,1,2,Low Risk
4.864742573,0.247392,0.016613,0.463929755,0.439652828,-0.006905,-0.006507,0.11416,125.9756,5.5827,3.6398,48.58553008,0.046869264,0.044518048,-324.860934,2.184537766,-0.142052027,1,2,Low Risk
1.240524134,0.700927,0.009516,0.114361768,-0.152311084,-0.1026,-0.257452,0.042362,106.4472,6.1543,3.345,45.42349231,0.028370953,0.646969987,-8.937673349,2.044381549,-0.055664447,1,2,Low Risk
2.513581917,0.373361,0.020829,0.508803741,-0.438903659,-0.042946,-0.07177,0.167149,266.0276,1.7198,2.1163,48.89205818,0.01212914,0.256160859,-23.3764643,1.572954581,-0.142663288,1,2,Low Risk
0.378710774,0.827584,0.009032,0.097705517,-0.124218448,-0.066122,-0.329183,0.022495,-160.6998,2.2871,136.5229,36.53094518,0.010178906,0.774562935,-5.749870717,1.628901623,-0.19259327,1,2,Low Risk
3.153137231,0.387012,0.015679,0.434066456,0.459636482,0.048469,0.057044,0.207755,48.053,4.2934,14.3954,34.30973903,0.006667388,0.750292261,39.40406945,2.066341438,-0.403545052,0,2,Low Risk
3.575389947,0.636007,0.010926,0.020120878,0.107135359,-0.00054,-0.023644,0.208607,317.3657,3.1112,0.9771,50.0521478,0.018411603,0.76973819,-366.6605625,8.2897815,0.210461158,1,2,Low Risk
3.646750109,0.411901,0.015605,0.739724921,0.337914369,0.054818,0.082911,0.296572,85.1918,3.4585,8.4037,34.66301114,-0.000791087,0.363127768,38.91255035,3.453977954,0.231893246,1,2,Low Risk
0.990109893,0.673483,0.00943,0.257160643,-0.730499854,-0.134849,-0.363845,0.189627,21.1344,2.8386,6.3328,45.62845023,0.010917231,0.999434285,-6.339030398,1.981134656,-0.372676144,0,2,Low Risk
6.142897195,0.220295,0.029655,1.38966943,-0.134087897,-0.056788,-0.07476,0.149133,222.3506,2.984,2.6239,60.7026054,0.068723612,0.777056942,-31.32920902,2.34052699,-0.267953321,1,2,Low Risk
0.577745059,0.685026,0.006713,0.082289952,-0.147648457,-0.087261,-0.247235,-0.006484,21.801,1.0264,9.8415,70.25959454,0.021289525,0.0,-12.56012672,3.142716564,0.0332912,0,2,Low Risk
1.262648188,0.542914,0.014714,0.771972679,0.129273686,0.040279,0.053078,0.319888,150.0812,3.6776,3.6055,14.84060538,0.035766717,0.979836499,26.96247297,1.408183736,-0.238284951,1,2,Low Risk
0.564509437,0.754951,0.010762,0.193474442,-0.052885898,-0.033702,-0.197991,0.073172,286.7295,2.804,1.2114,38.97481596,0.021917417,0.0,-5.737925334,1.027179261,-0.532516603,0,2,Low Risk
1.281931228,0.840358,0.00937,0.031991132,0.33862632,0.016937,0.019997,0.137424,119.7634,3.6915,2.46,75.74965817,0.016574497,0.678938102,294.4543999,5.744892429,0.524588748,0,2,Low Risk
0.857991113,0.717755,0.016505,0.387004593,-0.107223721,-0.028088,-0.128014,0.26855,2235.692,122.4917,0.1531,35.8230749,0.010127322,0.997669511,-8.543807506,1.06086846,-0.275413893,0,2,Low Risk
3.517886214,0.352522,0.022417,0.733350408,0.154444948,0.023721,0.027045,0.229243,164.0236,3.0266,4.2037,42.57203734,0.025624201,0.76966474,85.82987531,2.42887998,-0.297875257,1,2,Low Risk
2.399786761,0.777316,0.007819,0.167391758,-0.111024555,-0.046343,-0.414992,0.246713,166.8346,1.4052,3.9799,50.28153343,0.019614537,0.0,-37.8324451,13.76596489,0.340808233,0,2,Low Risk
0.767698972,0.615053,0.01105,0.293768144,0.081803588,-0.006761,-0.158359,0.14128,123.8021,3.8565,3.8001,29.49126373,0.059331126,0.499999528,-7.426777565,1.159378346,-0.322999772,0,2,Low Risk
2.617767924,0.11073,0.081396,1.837633585,-83.74653688,-0.646738,-0.730428,-0.196834,925.7623,0.4065,2.9979,43.21965988,-0.021970495,0.953243473,-1.057933909,0.599546366,-0.579756294,1,2,Low Risk
1.84014842,0.645625,0.015858,0.603026148,0.687253338,0.080086,0.175081,0.377376,791.8233,8.6257,0.3712,39.54853291,-0.002867876,0.617629128,13.3591704,2.262540684,-0.462991689,1,2,Low Risk
9.145415382,0.300828,0.030724,0.478801184,1.834443994,0.06915,0.074004,0.102946,49.5246,5.6757,16.4345,54.02171295,0.031451308,0.433943879,58.45388994,4.225034091,-0.124994713,1,2,Low Risk
3.703421972,0.522787,0.015603,0.167849695,0.488075695,0.050707,0.094331,0.235373,246.3333,2.3619,1.5314,45.50187923,0.006021069,0.457828848,48.20364653,4.405891659,0.078478489,1,2,Low Risk
2.49184428,0.54957,0.016866,0.434721321,0.230397699,0.067996,0.074284,0.142664,171.3393,1.6172,22.6948,38.96124016,0.027640595,0.754385527,20.15845913,1.453541902,-0.332704403,1,2,Low Risk
3.893471982,0.501527,0.016047,0.613639445,0.930695008,0.06727,0.107879,0.349591,73.6596,2.3261,21.2164,41.85542013,0.015813896,0.384366532,38.11201413,3.946443969,0.182783019,1,2,Low Risk
4.715236781,0.371391,0.009882,0.256357344,0.673739868,0.022024,0.027224,0.323015,43.2156,4.4615,4.2912,67.68577617,0.018957953,0.157122706,142.5167533,3.843905234,0.02473908,1,2,Low Risk
1.751067834,0.404716,0.012141,0.366205732,-0.025798825,-0.054935,-0.103454,0.117835,241.1466,6.371,1.2756,26.78557409,0.030157428,0.319425406,-14.07975195,1.426668045,-0.309740634,1,2,Low Risk
6.500735139,0.253378,0.016665,0.429822963,0.592548404,0.035317,0.039923,0.327377,264.4886,2.2384,1.8755,50.91777165,0.025479233,0.352357553,113.9667623,6.933301166,0.021042403,0,2,Low Risk
1.869576259,0.516526,0.01627,0.244505306,1.36712656,0.132901,0.221866,0.183079,2662.943,0.5959,0.1243,38.48815573,0.021207086,0.96253084,9.897570466,2.594522072,0.216332602,1,2,Low Risk
3.770400131,0.403351,0.020097,0.396487913,0.654383402,0.065156,0.035961,0.248294,123.5156,2.1008,5.5269,33.07994903,0.03178726,0.0,124.6601589,4.486270456,-0.193589691,1,2,Low Risk
2.671451502,0.517233,0.013767,0.526975743,0.194978636,0.037092,0.073855,0.250672,208.4468,2.4039,2.8544,41.62125957,0.03258593,0.150017907,42.5354331,3.092304061,0.339745191,1,2,Low Risk
3.336914451,0.376927,0.023086,1.09297494,0.0,0.021821,0.028727,0.254428,176.438,5.046,1.9235,35.20009721,0.00233751,0.599350349,68.10240681,1.991011911,-0.165605923,1,2,Low Risk
3.494161261,0.555494,0.014863,0.330105584,0.233995018,0.070645,0.106102,0.259389,175.9243,2.8301,3.7812,53.89298253,0.01745152,0.513748669,44.29434495,4.562746034,-0.405358983,1,2,Low Risk
11.81227617,0.579445,0.015287,0.722993992,0.419085844,0.036708,0.038861,0.006285,0.6099,97.4677,88.3783,42.25907616,0.017724469,0.0,41.57008441,1.575138462,-0.620491086,1,2,Low Risk
3.225645394,0.434594,0.008614,0.609493162,0.819686353,0.127361,0.176919,0.192279,-16.443,74.445,33.59,43.08000928,0.009444935,0.48857023,15.8857462,2.397599644,-0.000668449,1,2,Low Risk
3.299004473,0.259076,0.020137,0.775366379,0.0,0.049305,0.056873,0.199909,73.9902,4.0564,4.3645,43.57927139,-0.002547751,0.331994496,27.37632632,1.668429668,0.169148158,0,2,Low Risk
1.145417026,0.64635,0.010894,0.139189462,0.0786328,0.008581,0.012878,0.169074,216.8968,1.8119,2.1861,35.15628837,0.011968977,0.0,91.29105979,1.239476803,-0.330932239,1,2,Low Risk
1.459998108,0.311973,0.005094,0.190683705,-0.680066744,-0.192636,-0.243335,-0.059349,16.2218,14.7264,5.459,66.49345713,0.020661436,0.244376494,-11.40623317,2.854930501,-0.173804869,1,2,Low Risk
2.936439323,0.333003,0.019895,0.320587365,0.143593578,0.002801,0.003256,0.196497,78.8857,14.8221,2.5168,54.76344171,0.019825518,0.680469336,516.4694036,1.640158045,-0.445925389,1,2,Low Risk
2.726101351,0.608945,0.014541,0.230631278,0.142994912,0.032264,0.026736,0.070473,235.4807,19.8609,1.6393,53.03173411,0.029916254,0.383457817,80.7065544,2.112813592,0.540358928,1,2,Low Risk
3.803365457,0.438144,0.010591,0.272845418,0.203429832,0.010398,0.011023,0.192246,49.1945,4.6458,4.7639,65.24328924,0.020303249,0.999845024,334.1052465,3.630695218,-0.21814978,1,2,Low Risk
2.195180091,0.566677,0.011602,0.355774825,0.237604048,0.029855,0.022061,0.139267,177.2498,10.7873,1.9864,50.09482494,0.039246635,0.73703842,144.1839348,3.259613787,0.068349515,1,2,Low Risk
0.706685476,0.720919,0.008469,0.292556585,-0.119569913,-0.086185,-0.276468,0.104206,140.9895,6.1253,2.5822,74.53716454,0.025204691,0.0,-16.11785657,4.64973933,0.406332454,0,2,Low Risk
2.111176788,0.533611,0.009103,0.159686496,0.328597929,0.030092,0.033326,0.129912,52.5432,6.5422,7.0548,29.98496756,0.022981384,0.547667343,57.4819829,1.877530411,0.097084901,1,2,Low Risk
1.983467627,0.409915,0.016358,0.582457415,-0.159543729,-0.054127,-0.093654,0.16673,105.2321,1.8917,6.5345,30.39982152,0.010093114,0.693553135,-15.42459752,1.421151298,-0.287803407,1,2,Low Risk
3.664634884,0.399035,0.024881,0.447801905,0.300398596,0.050738,0.061381,0.287893,547.2569,369.3361,0.5545,32.43163388,0.015597937,1.0,46.57445263,2.97198047,-0.201440525,1,2,Low Risk
1.505746547,0.393765,0.009446,0.068505786,-0.240873597,-0.075371,-0.12293,0.057827,102.461,3.9058,5.981,32.03360662,0.016894539,0.990158169,-13.99517019,1.742993665,-0.131569602,1,2,Low Risk
1.660493144,0.657211,0.012691,0.311635363,0.081206716,0.018146,0.02351,0.205994,100.5626,1.6637,4.9025,39.05582214,0.014060578,0.148078997,134.1551281,3.313991467,0.265916915,1,2,Low Risk
2.006529537,0.43328,0.018493,0.645030834,0.483877202,0.037377,0.046939,0.109583,213.8326,16.8793,1.2693,56.01232799,0.005238484,0.66358762,15.63192923,0.72761673,0.016466092,1,2,Low Risk
3.704753527,0.446749,0.018262,0.189705585,0.168955959,0.018222,0.023172,0.330481,434.2972,6.304,0.6493,30.88555155,0.008954926,0.338901868,159.9025743,3.694321521,-0.357552914,1,2,Low Risk
2.229603086,0.573696,0.01386,0.657224214,-1.041506773,-0.200446,-0.381125,0.042121,39.8569,9.6019,8.687,50.04838238,0.03380629,0.0,-9.143293799,4.055153927,0.193963949,0,2,Low Risk
3.38858668,0.394957,0.01529,0.274452604,0.839387126,0.038967,0.057176,0.209623,74.517,2.4142,4.4503,66.99098219,0.006198904,0.750000002,43.13057474,2.503759912,0.406867867,1,2,Low Risk
2.849439779,0.538863,0.010943,0.164677962,0.301099086,0.035335,0.043885,0.180331,142.6837,3.0472,2.888,34.49738544,0.023647658,0.340520115,82.08724163,3.671335236,0.113910545,1,2,Low Risk
0.451157858,0.785895,0.008997,0.109947098,-0.018979116,-0.011676,-0.124188,0.088801,-261.576,1.4957,29.0621,63.61792578,0.018529546,0.924301442,-14.02127376,1.498600308,-0.049796841,1,2,Low Risk
1.887176053,0.453931,0.009268,0.30785228,-0.237539251,-0.074319,0.022706,0.14097,-2.2501,6.8665,3.5704,84.12986098,0.006953814,0.729542616,128.2007444,2.271527354,1.004820342,1,2,Low Risk
0.456678669,0.718875,0.009436,0.141318736,0.180971532,0.05569,0.092355,0.364444,-134.9474,0.8759,44.1787,0.0,0.04488602,0.0,0.0,0.0,0.0,1,2,Low Risk
6.496015535,0.634746,0.010806,0.153568779,0.927923352,0.025763,0.033392,0.203587,65.9142,3.1574,11.483,132.9609556,0.003879713,0.0,435.5726237,15.64439706,0.406053684,1,2,Low Risk
4.045942993,0.266343,0.026813,0.789154625,-1.304653003,-0.107856,-0.134794,0.141098,545.886,0.5207,1.898,62.32019285,-0.001098051,0.98260371,-15.35034712,1.984485606,-0.279630636,0,2,Low Risk
0.978999571,0.73393,0.004303,0.162807396,0.163609295,0.048867,0.108545,0.110395,7.7596,228.9984,6.6155,25.31181564,0.032082079,0.495395597,10.94845124,1.117020775,-0.223400654,0,2,Low Risk
3.842277908,0.389493,0.029193,1.457135747,0.289326273,0.039242,0.042223,0.220424,73.0395,4.3295,4.6599,35.91461479,0.039092508,0.555190135,54.36406478,2.295528913,-0.360902256,1,2,Low Risk
0.343419818,0.858687,0.015127,0.20079246,-0.338110228,-0.091815,-0.462092,0.074045,1185.04,266.4661,0.2772,44.89430815,0.003606299,0.38582203,-1.160247551,0.639656949,-0.049263116,0,2,Low Risk
1.828230994,0.55459,0.014368,0.377132805,0.806582617,0.018665,0.038995,0.126024,58.3849,3.4322,6.4822,37.14864151,0.00234995,0.0,67.90289655,2.710247414,0.27346409,0,2,Low Risk
2.041792187,0.496415,0.01345,0.109245772,0.207694725,0.049102,0.073769,0.432717,217.3188,2.2498,3.3881,53.62293051,0.025545951,0.499999998,27.7220338,2.026693894,-0.090742824,0,2,Low Risk
1.215754796,0.67853,0.011423,0.16454639,0.170021162,0.049402,0.104827,0.300923,246.9247,2.1688,1.9968,22.18434546,0.013303333,0.0,12.71968844,1.2290582,0.061989237,0,2,Low Risk
3.252335673,0.417856,0.023999,1.062959334,0.289251117,0.071982,0.080011,0.600781,364.3581,2.2864,1.3562,15.63978829,0.022697003,0.686170179,26.47333528,2.091829227,0.067832111,1,2,Low Risk
2.01369756,0.542878,0.014662,0.189633002,0.250781544,0.048426,0.060784,0.226266,291.3907,1.7126,1.5053,41.77980136,0.027993459,0.994740232,34.92121313,2.157944315,-0.408262814,0,2,Low Risk
14.40079904,0.521768,0.016068,0.154651627,-2.618269112,-0.289376,-0.54322,0.309341,410.1041,1.1786,1.7178,107.8652332,0.030009391,0.306179741,-39.93012462,19.77488083,1.637084842,1,2,Low Risk
2.040907358,0.764867,0.009461,0.138100132,0.044785689,0.006653,-0.141311,0.162852,-43.7388,3.5352,9.3975,69.3144354,0.046800288,0.0,-58.59850924,6.105133208,-0.221530186,0,2,Low Risk
0.552052304,0.809788,0.006782,0.228203851,-0.079197338,-0.061647,-0.327876,-0.00746,-2.8216,57.0881,3.6815,39.95315549,0.016572386,0.409279723,-1.981320272,0.684364836,-0.217545246,0,2,Low Risk
1.207467951,0.644595,0.013504,0.124829968,0.177185061,0.046491,0.0537,0.340262,943.6383,11.9195,0.3546,27.37634454,0.014231499,0.090807158,14.17856651,0.795817867,0.080037426,1,2,Low Risk
3.847846264,0.586584,0.013707,0.398418512,0.74715527,0.178208,0.361669,0.224772,57.5704,4.7596,5.5648,38.89802589,0.025475149,0.0,13.50812934,4.688139152,0.366531965,1,2,Low Risk
1.836627448,0.566516,0.012907,0.461563924,-0.020029333,-0.035328,-0.066422,0.187839,126.7666,2.6767,3.911,50.94374683,0.002289307,0.586995737,-38.66648193,4.978423308,-0.48630084,1,2,Low Risk
6.92825538,0.360721,0.009651,0.584937432,-0.310301951,-0.107692,-0.129225,0.588429,16.8167,7.7984,2.1105,65.91705893,0.009595933,0.658993128,-48.95373269,6.329316936,-0.181327801,1,2,Low Risk
3.770989702,0.340593,0.022467,0.55907264,1.113035028,0.041052,0.047215,0.163414,151.8722,5.4917,2.0554,35.61437025,-0.009638757,0.524909344,40.23080356,1.928200815,0.01691609,1,2,Low Risk
4.363759421,0.438511,0.01365,0.179269721,0.590461708,0.080297,0.114556,0.221583,65.2952,4.4113,3.7255,131.1322322,0.023369534,0.60499994,47.51759133,4.240267594,1.36784141,1,2,Low Risk
2.884324414,0.553113,0.015119,0.168020812,0.231546123,0.012934,0.022067,0.327594,190.3258,0.5638,2.1669,48.3339746,-0.010132473,0.76152381,182.4906302,4.38628951,-0.075740319,1,2,Low Risk
4.136919832,0.345198,0.016386,0.468827347,0.975923523,0.052558,0.06293,0.239911,49.7827,4.7911,6.0079,37.53849213,0.011170621,0.151939391,35.33248911,2.220258787,-0.124857469,1,2,Low Risk
2.87831603,0.30317,0.016175,0.303796886,0.589256133,0.064723,0.072541,0.225233,103.2257,3.4552,5.9368,44.30243489,0.021750671,0.37399351,17.58327684,1.27265775,-0.335014464,1,2,Low Risk
1.605960174,0.56077,0.00895,0.506435263,-1.017918576,-0.081634,-0.178598,0.15032,111.0781,3.4342,2.0744,42.12288587,0.000391661,0.0,-23.62091937,4.191312896,-0.178091342,1,2,Low Risk
1.372484604,0.495726,0.011775,0.159533357,0.119769383,0.024398,0.007412,0.154219,135.8386,4.5861,3.4641,33.03872255,0.041304993,0.604071783,112.2029863,0.818033312,-0.146802687,0,2,Low Risk
4.187131383,0.30439,0.010408,0.239352392,1.390873215,0.050655,0.046531,0.23257,248.2377,1.3538,3.8119,36.57454522,0.00216007,0.064506148,52.43090552,2.372014461,-0.088482075,1,2,Low Risk
9.216593992,0.323716,0.033075,1.807678876,-3.546340903,-0.276069,-0.384797,0.092805,30.4046,23.5188,17.9092,42.29165478,0.011899532,0.46450658,-13.77220784,4.903789707,-0.134702861,1,2,Low Risk
1.283561219,0.577517,0.014014,0.101118121,0.553793223,0.003356,0.002334,0.198449,205.8362,1.3196,1.7262,26.66753506,0.000332042,0.0,371.3974726,0.888658762,-0.266218945,0,2,Low Risk
